audio|text_scribe
audio_files/Ind083_M_B_C_news_2735.wav|sesal jehalim
audio_files/Ind097_M_J_C_news_0007.wav|kalau pemdaprov masih memandang perlu paskibra
audio_files/Ind068_M_S_C_news_2267.wav|sebagai auditor
audio_files/Ind054_M_J_C_news_1804.wav|dan kalau dokter itu oke
audio_files/Ind053_M_S_C_news_1824.wav|parlemen telah memperoleh wewenang yang jauh lebih luas
audio_files/Ind053_M_S_C_news_1736.wav|dan vegetasi
audio_files/Ind050_F_S_C_news_1704.wav|kecelakaan di gunung lawu itu
audio_files/Ind074_M_J_C_news_2463.wav|ujar taufiq
audio_files/Ind034_F_U_C_news_1099.wav|perbankan atau moneter
audio_files/Ind067_M_S_C_news_2285.wav|menjebol gawang republik kongo dari sudut sepak pojok
audio_files/Ind038_F_U_C_news_1257.wav|ia kemudian dibawa ke rsud abepura
audio_files/Ind038_F_U_C_news_1227.wav|rendahnya integritas para pegawai bank
audio_files/Ind025_F_S_C_news_0898.wav|usamah bersyukur atas serangan ke wtc dan pentagon
audio_files/Ind046_F_S_C_news_1508.wav|hei orang amerika
audio_files/Ind071_M_J_C_news_2378.wav|bursa gubernur dki pkb ajukan marzuki usman
audio_files/Ind048_M_S_C_news_1620.wav|ekonomi kaum neo imperialisme
audio_files/Ind068_M_S_C_news_2296.wav|dalam suatu acara malam syukuran
audio_files/Ind070_M_U_C_news_2299.wav|prj yang menjadi ajang promosi
audio_files/Ind029_F_S_C_news_0978.wav|iuran air
audio_files/Ind019_F_U_C_news_0604.wav|penangkapan terhadap dodo juanda
audio_files/Ind077_M_J_C_news_2581.wav|dan presiden zimbabwe
audio_files/Ind080_M_S_C_news_2668.wav|dalam hal ini ia menggarap horizon
audio_files/Ind017_F_S_C_news_0586.wav|suami elisa
audio_files/Ind020_F_J_C_news_0722.wav|ketika akan dibaiat
audio_files/Ind010_F_S_C_news_0362.wav|privatisasi bermasalah karena pemerintah tak punya platform jelas
audio_files/Ind045_F_U_C_news_1465.wav|juga memicu polemik hingga ke iran
audio_files/Ind095_M_S_C_news_0006.wav|namun mahfud tidak menjelaskan secara detail hasil yang ia maksud
audio_files/Ind009_F_U_C_news_0348.wav|pemerintah singapura belum komplain serangan asap
audio_files/Ind089_M_U_C_news_2934.wav|achyar muchlis
audio_files/Ind041_F_U_C_news_1353.wav|nilai ebtanas murni
audio_files/Ind062_M_J_C_news_2036.wav|ungkap khrisna
audio_files/Ind032_M_S_C_news_1077.wav|di situ chrisye membawakan dari kala sang surya tenggelam
audio_files/Ind097_M_J_C_news_0085.wav|saya yakin kalau edi tertangkap
audio_files/Ind023_M_J_C_news_0805.wav|kesal dengan sikap srie atidah yang dianggap mbalelo
audio_files/Ind081_M_J_C_news_2719.wav|pemalsu uang yang beredar rampok sebuah bank
audio_files/Ind023_M_J_C_news_0816.wav|tim azzurri
audio_files/Ind021_M_J_C_news_0767.wav|kata suharsoyo
audio_files/Ind052_M_S_C_news_1683.wav|mufti fajar
audio_files/Ind081_M_J_C_news_2732.wav|tukas presiden sambil berlalu dengan mobil golf yang sudah menunggunya
audio_files/Ind010_F_S_C_news_0314.wav|secara berduyun-duyun
audio_files/Ind086_M_S_C_news_2859.wav|bendahara umum munif basyuni
audio_files/Ind012_M_J_C_news_0466.wav|tidak dikawal khusus
audio_files/Ind054_M_J_C_news_1858.wav|dalam pledoi juga disebutkan
audio_files/Ind095_M_S_C_news_3180.wav|hasil laut dan bumi maluku umumnya
audio_files/Ind064_F_U_C_news_2120.wav|lagi bandel-bandelnya
audio_files/Ind074_M_J_C_news_2517.wav|dalam beberapa filmnya
audio_files/Ind033_F_U_C_news_1104.wav|bukankah lebih banyak bankir ngemplang yang harus mempertanggungjawabkan perbuatan mereka
audio_files/Ind063_M_J_C_news_2124.wav|kata nunuz
audio_files/Ind052_M_S_C_news_1701.wav|di samping taufiq
audio_files/Ind007_M_J_C_news_0281.wav|mengaku bertemu becker di sebuah klub model london
audio_files/Ind055_F_J_C_news_1804.wav|dan kalau dokter itu oke
audio_files/Ind005_F_S_C_news_0136.wav|lanjut kwik
audio_files/Ind002_M_S_C_news_0102.wav|satu orang sedang ke jerusalem
audio_files/Ind094_M_S_C_news_3078.wav|masa imf ngurusin tarif beras
audio_files/Ind042_M_U_C_news_1367.wav|pt dong jun indo
audio_files/Ind087_M_J_C_news_2884.wav|sampai minggu kedua mei ini
audio_files/Ind063_M_J_C_news_2086.wav|untuk proyek batu hijau ini
audio_files/Ind039_F_U_C_news_1284.wav|kasus ini terungkap setelah polisi mengintai yopi
audio_files/Ind012_M_J_C_news_0435.wav|tidak boleh ngebut-ngebutan di jalan dan seterusnya
audio_files/Ind086_M_S_C_news_2911.wav|ibu mega bukan tipe yang suka bongkar pasang kabinet tukasnya
audio_files/Ind046_F_S_C_news_1593.wav|penyejuk ruangan
audio_files/Ind052_M_S_C_news_1711.wav|yaitu kasus brunaigate dan bulogate
audio_files/Ind037_F_B_C_news_1211.wav|dan pragmatis
audio_files/Ind022_M_U_C_news_0732.wav|karena untuk khutbah jumat
audio_files/Ind049_M_S_C_news_1601.wav|suroyo bimantoro dan wakapolri komjen ismail
audio_files/Ind057_M_J_C_news_1955.wav|sampai irian jaya
audio_files/Ind069_M_U_C_news_2259.wav|alwi nyatakan siap islah dengan matori
audio_files/Ind033_F_U_C_news_1064.wav|untuk merealisasi rencana tersebut
audio_files/Ind077_M_J_C_news_2514.wav|kalau izin dari presiden sudah ada
audio_files/Ind034_F_U_C_news_1134.wav|selaku mensesneg waktu itu
audio_files/Ind027_F_S_C_news_0885.wav|mereka memunculkannya lewat petikan dawai gitar atau ukulele
audio_files/Ind052_M_S_C_news_1782.wav|wakapolres sinjai akan ditindak tegas
audio_files/Ind052_M_S_C_news_1746.wav|maupun wonosobo yang akan rugi
audio_files/Ind041_F_U_C_news_1331.wav|biji jagung
audio_files/Ind096_M_J_C_news_3169.wav|melalui setiap gepokan dupa yang diberikan
audio_files/Ind068_M_S_C_news_2229.wav|dan halte-halte khusus di sepanjang jalur tersebut
audio_files/Ind071_M_J_C_news_2334.wav|kopral dua syafei
audio_files/Ind062_M_J_C_news_2024.wav|selain itu sebuah jembatan di wonorejo putus
audio_files/Ind084_M_B_C_news_2844.wav|kalau australia mau cuci tangan
audio_files/Ind047_M_J_C_news_1580.wav|sesuai catatan yang diberikan saksi-saksi tersebut
audio_files/Ind052_M_S_C_news_1761.wav|tetapi prakarsa itu kadang diartikan sebagai egoisme sempit
audio_files/Ind032_M_S_C_news_1026.wav|halaman kafe pun dikapling dengan deretan kursi rotan
audio_files/Ind002_M_S_C_news_0044.wav|mugabe dapat saja mengklaim kemenangan dalam pemilihan presiden di zimbabwe
audio_files/Ind045_F_U_C_news_1501.wav|achmad kemal idris
audio_files/Ind063_M_J_C_news_2140.wav|kata warga inggris mike smith
audio_files/Ind002_M_S_C_news_0081.wav|mendadak kacau balau
audio_files/Ind070_M_U_C_news_2281.wav|menkeu pula yang mengatakan
audio_files/Ind076_F_B_C_news_2517.wav|dalam beberapa filmnya
audio_files/Ind053_M_S_C_news_1795.wav|menteri energi tinjau operasi pasar minyak tanah di medan
audio_files/Ind091_F_S_C_news_3025.wav|tanpa memberi salam atau ucapan lain
audio_files/Ind010_F_S_C_news_0305.wav|yaitu di posyandu
audio_files/Ind079_F_S_C_news_2582.wav|sri mulyono herlambang
audio_files/Ind036_F_S_C_news_1253.wav|belum ada dampak signifikan dari kampanye boikot produk amerika tersebut
audio_files/Ind092_M_S_C_news_3044.wav|warga kayu jati
audio_files/Ind043_F_U_C_news_1424.wav|takut tsunami warga mengungsi ke bukit
audio_files/Ind062_M_J_C_news_2094.wav|elsa syarif
audio_files/Ind001_F_B_C_news_0037.wav|lebih detail jimly mengatakan hal itu
audio_files/Ind052_M_S_C_news_1755.wav|syafnil armen
audio_files/Ind025_F_S_C_news_0871.wav|julia tumengkol
audio_files/Ind021_M_J_C_news_0674.wav|brigjen bachrumsyah kasman
audio_files/Ind082_M_B_C_news_2690.wav|dan sejumlah staf gedung putih di kantor menko polkam
audio_files/Ind036_F_S_C_news_1159.wav|yaitu undang-undang khusus korupsi
audio_files/Ind089_M_U_C_news_2911.wav|ibu mega bukan tipe yang suka bongkar pasang kabinet tukasnya
audio_files/Ind003_M_U_C_news_0144.wav|sampai chrisye
audio_files/Ind032_M_S_C_news_1112.wav|atau corat-coret di spanduk dan tembok
audio_files/Ind056_M_S_C_news_1878.wav|masih menurut jojo
audio_files/Ind033_F_U_C_news_1155.wav|tapi orangnya kalem jadi kita lihatnya suka
audio_files/Ind034_F_U_C_news_1117.wav|makannya pun ngemil terus tentu saja jadi gemuk tutur liza
audio_files/Ind071_M_J_C_news_2399.wav|dan qatar
audio_files/Ind094_M_S_C_news_3177.wav|karena kalau sampai embargo dijatuhkan berbahaya
audio_files/Ind092_M_S_C_news_3035.wav|ical mengatakan
audio_files/Ind052_M_S_C_news_1686.wav|ledakan itu terdengar sampai hotel sentral
audio_files/Ind037_F_B_C_news_1297.wav|daerah itu merupakan zona subduksi lempeng australia terhadap lempeng eurasia
audio_files/Ind070_M_U_C_news_2325.wav|penangkapan dengan pukat harimau
audio_files/Ind024_F_S_C_news_0772.wav|staf pelatih
audio_files/Ind004_F_S_C_news_0128.wav|yusuf zakir
audio_files/Ind005_F_S_C_news_0198.wav|ayah slamet
audio_files/Ind048_M_S_C_news_1612.wav|pt elektrindo nusantara
audio_files/Ind014_M_U_C_news_0441.wav|untuk detail rincian titik api beserta lokasinya masih dianalisa
audio_files/Ind018_F_S_C_news_0594.wav|warga lebaksiu
audio_files/Ind099_M_J_C_news_0071.wav|nama bayi itu
audio_files/Ind020_F_J_C_news_0634.wav|mendiknas khawatir rapel gaji guru tidak selesai oktober
audio_files/Ind011_F_U_C_news_0395.wav|titik supportnya
audio_files/Ind069_M_U_C_news_2294.wav|atau jika seluruh gigi kita sakit
audio_files/Ind031_M_J_C_news_1070.wav|fauzi wibowo
audio_files/Ind071_M_J_C_news_2388.wav|mentalnya kayak mental kacung atau jongos
audio_files/Ind007_M_J_C_news_0268.wav|tergantung nilai tukar mata uang dan variabel-variabel lain
audio_files/Ind084_M_B_C_news_2784.wav|negatif bom
audio_files/Ind023_M_J_C_news_0778.wav|kata kabag serse eddy tambunan
audio_files/Ind029_F_S_C_news_1017.wav|alwi syihab
audio_files/Ind015_F_S_C_news_0499.wav|atau wto
audio_files/Ind081_M_J_C_news_2733.wav|sayang hurufnya terlalu kecil
audio_files/Ind026_F_S_C_news_0932.wav|hanya kayu olahan yang diperbolehkan diekspor
audio_files/Ind003_M_U_C_news_0166.wav|pisau untuk menakut-nakuti saksi
audio_files/Ind005_F_S_C_news_0147.wav|david seaman
audio_files/Ind064_F_U_C_news_2099.wav|badai di darat
audio_files/Ind045_F_U_C_news_1561.wav|konsep gerakan mandiri membangun desa
audio_files/Ind014_M_U_C_news_0438.wav|tetap dapat naik jenjang tanpa ujian
audio_files/Ind081_M_J_C_news_2698.wav|australia dan timor loro sae
audio_files/Ind038_F_U_C_news_1239.wav|reza pahlevi
audio_files/Ind016_M_J_C_news_0570.wav|habib rizieq syihab tak hadir di polda metro
audio_files/Ind068_M_S_C_news_2311.wav|kami sudah ziarah ke masjid pintu seribu
audio_files/Ind010_F_S_C_news_0325.wav|menneg sendiri mengatakan demikian
audio_files/Ind042_M_U_C_news_1372.wav|sebabnya balita masih berada dalam fase oral
audio_files/Ind060_M_U_C_news_2038.wav|keluh sri
audio_files/Ind094_M_S_C_news_3147.wav|satu enam
audio_files/Ind070_M_U_C_news_2373.wav|indeks bej alami kenaikan
audio_files/Ind001_F_B_C_news_0055.wav|adu mulut itu pun akhirnya dilerai oleh amiruddin zakaria
audio_files/Ind030_F_U_C_news_1066.wav|desa leihitu
audio_files/Ind081_M_J_C_news_2646.wav|sesuai waktu yang telah ditentukan
audio_files/Ind022_M_U_C_news_0752.wav|choirul zein
audio_files/Ind091_F_S_C_news_3061.wav|yakni euthanasia
audio_files/Ind006_M_J_C_news_0171.wav|kata hoegeng lagi
audio_files/Ind057_M_J_C_news_1906.wav|pak gogon
audio_files/Ind079_F_S_C_news_2664.wav|ia melakukan survei bersama keponakannya
audio_files/Ind013_M_U_C_news_0423.wav|kalau eurico ditangkap
audio_files/Ind059_M_S_C_news_1991.wav|muhaimin iskandar seusai bertemu presiden abdurrhaman wahid di istana merdeka
audio_files/Ind038_F_U_C_news_1255.wav|ada tipe hongkong singapura dan malaysia
audio_files/Ind052_M_S_C_news_1700.wav|untung aparat keamanan dari polres poso cepat turun tangan
audio_files/Ind058_M_S_C_news_1901.wav|berbagai bangsa mengklaim hilang warganya
audio_files/Ind081_M_J_C_news_2709.wav|memangnya gue ini siapa
audio_files/Ind025_F_S_C_news_0792.wav|jika menengok hasil-hasil survei sebelumnya
audio_files/Ind039_F_U_C_news_1300.wav|sekretaris eksekutif ylki
audio_files/Ind019_F_U_C_news_0628.wav|menurut nurzein
audio_files/Ind056_M_S_C_news_1862.wav|terutama soal pakai wig
audio_files/Ind019_F_U_C_news_0687.wav|kata juwono
audio_files/Ind077_M_J_C_news_2569.wav|zat yang terkandung dalam wortel
audio_files/Ind065_M_U_C_news_2125.wav|gusmao ingin hubungan khusus ri dan timtim
audio_files/Ind065_M_U_C_news_2122.wav|atau ekonomi
audio_files/Ind026_F_S_C_news_0878.wav|didrop ya enggak begitu masalah
audio_files/Ind066_F_J_C_news_2212.wav|ke oditur militer
audio_files/Ind022_M_U_C_news_0704.wav|paris azis
audio_files/Ind049_M_S_C_news_1639.wav|pulau flores
audio_files/Ind068_M_S_C_news_2319.wav|waspadai daging glonggongan
audio_files/Ind066_F_J_C_news_2198.wav|yakni gerbong nomor dua
audio_files/Ind038_F_U_C_news_1251.wav|menurut kiai taufiq
audio_files/Ind081_M_J_C_news_2684.wav|hamid percaya
audio_files/Ind009_F_U_C_news_0298.wav|menlu ri siap jadi fasilitator dialog korea
audio_files/Ind012_M_J_C_news_0427.wav|iman sucipto umar
audio_files/Ind030_F_U_C_news_0967.wav|lanjut nyoman
audio_files/Ind003_M_U_C_news_0109.wav|masyarakat akan terus skeptis
audio_files/Ind096_M_J_C_news_0056.wav|kendati demikian sulistio enggan menjelaskan mengenai alasan yang dimaksudkan
audio_files/Ind045_F_U_C_news_1509.wav|wahai anggota dewan
audio_files/Ind039_F_U_C_news_1315.wav|jadi secara detail belum bisa diumumkan
audio_files/Ind006_M_J_C_news_0173.wav|penyewanya adalah seseorang bernama leo chandra
audio_files/Ind012_M_J_C_news_0366.wav|dibantah oleh zulfan
audio_files/Ind084_M_B_C_news_2751.wav|menyesalkan penahanan suaminya yang dinilai tidak memenuhi mekanisme yuridis
audio_files/Ind094_M_S_C_news_3111.wav|sehari sebelumnya indeks merosot cukup tajam
audio_files/Ind076_F_B_C_news_2475.wav|saling lempar bom molotov pun terjadi dalam jarak dekat
audio_files/Ind071_M_J_C_news_2408.wav|kesibukan tidak pernah berhenti sepanjang hari sejak selepas dzuhur
audio_files/Ind002_M_S_C_news_0138.wav|biografi para pemimpinnya
audio_files/Ind037_F_B_C_news_1238.wav|ditanya mengenai premi atau iuran jaminan
audio_files/Ind016_M_J_C_news_0527.wav|widodo enggan menjawab
audio_files/Ind089_M_U_C_news_2935.wav|karena itu irwan meminta mumu untuk pindah ke gerbong penumpang
audio_files/Ind009_F_U_C_news_0366.wav|dibantah oleh zulfan
audio_files/Ind063_M_J_C_news_2112.wav|tiga kali wayn dan kapten tim melakukan protes
audio_files/Ind034_F_U_C_news_1091.wav|pasar saham global dan dollar as semakin goyah
audio_files/Ind079_F_S_C_news_2658.wav|aparat melakukan pengembangan di pandeglang dan diantaranya ditangkap zia
audio_files/Ind061_F_S_C_news_2057.wav|setiap pengkhianat kesepakatan damai harus dijadikan musuh bersama
audio_files/Ind098_M_B_C_news_0055.wav|adu mulut itu pun akhirnya dilerai oleh amiruddin zakaria
audio_files/Ind084_M_B_C_news_2796.wav|bisa mengegolkan pansus
audio_files/Ind004_F_S_C_news_0184.wav|azrul azwar
audio_files/Ind007_M_J_C_news_0303.wav|ia dikenal sebagai figur yang relatif lebih bersih
audio_files/Ind041_F_U_C_news_1429.wav|jenderal bimantoro enggan ladeni wartawan
audio_files/Ind079_F_S_C_news_2648.wav|serta pasar celancang
audio_files/Ind084_M_B_C_news_2759.wav|lebih tepat dimuat dalam pembelaan atau pleidoi
audio_files/Ind045_F_U_C_news_1507.wav|pelayan owen yang baik
audio_files/Ind093_M_S_C_news_3101.wav|diakui gusmardi memang akan mempengaruhi volume dan nilai hasil ekspor
audio_files/Ind025_F_S_C_news_0819.wav|tyasno sudarto
audio_files/Ind045_F_U_C_news_1476.wav|hukum masih dipengaruhi uang
audio_files/Ind097_M_J_C_news_0047.wav|di kampus unsyiah
audio_files/Ind056_M_S_C_news_1876.wav|jangan ngomong doang
audio_files/Ind026_F_S_C_news_0907.wav|kalau ramai
audio_files/Ind042_M_U_C_news_1400.wav|ahmad fikri
audio_files/Ind035_M_J_C_news_1208.wav|ada survei
audio_files/Ind087_M_J_C_news_2905.wav|sudah ramai luar biasa sehingga lebih mirip pasar
audio_files/Ind057_M_J_C_news_1901.wav|berbagai bangsa mengklaim hilang warganya
audio_files/Ind056_M_S_C_news_1818.wav|kepala divisi kampanye walhi sulawesi tengah
audio_files/Ind024_F_S_C_news_0820.wav|gereja katolik leo agung
audio_files/Ind014_M_U_C_news_0453.wav|kubu taliban mengklaim garnisun yang diserang as itu kosong
audio_files/Ind032_M_S_C_news_1067.wav|mahasiswa universitas airlangga tuduh dpr berkhianat pada rakyat
audio_files/Ind025_F_S_C_news_0813.wav|djali yusuf aceh butuh tujuh batalyon
audio_files/Ind076_F_B_C_news_2526.wav|subagyo anam
audio_files/Ind094_M_S_C_news_3094.wav|menkeu lantik agus haryanto sebagai sekjen depkeu
audio_files/Ind057_M_J_C_news_1876.wav|jangan ngomong doang
audio_files/Ind021_M_J_C_news_0700.wav|dalam posisinya yang relatif netral
audio_files/Ind084_M_B_C_news_2743.wav|menyewa mobil
audio_files/Ind010_F_S_C_news_0371.wav|yakni indoexchange
audio_files/Ind084_M_B_C_news_2835.wav|istri enjam
audio_files/Ind045_F_U_C_news_1472.wav|atau wajah
audio_files/Ind096_M_J_C_news_3161.wav|eki syachrudin
audio_files/Ind035_M_J_C_news_1214.wav|walaupun sudah banyak hijaunya
audio_files/Ind003_M_U_C_news_0156.wav|mulai hidup
audio_files/Ind023_M_J_C_news_0826.wav|camat kecamatan pacet cianjur
audio_files/Ind023_M_J_C_news_0828.wav|ledakan bom hantui banda aceh
audio_files/Ind053_M_S_C_news_1804.wav|dan kalau dokter itu oke
audio_files/Ind013_M_U_C_news_0412.wav|dan hepatitis
audio_files/Ind072_M_J_C_news_2406.wav|mereka mengenang bendot sebagai ayah yang memperhatikan keluarga
audio_files/Ind062_M_J_C_news_2042.wav|jendral tyasno sudarto
audio_files/Ind026_F_S_C_news_0930.wav|kalau air sungai kahayan meluap
audio_files/Ind016_M_J_C_news_0502.wav|kartu kuning zaenal arief
audio_files/Ind052_M_S_C_news_1717.wav|ngeri deh
audio_files/Ind080_M_S_C_news_2688.wav|purnomo optimistis produksi minyak dunia berkurang
audio_files/Ind051_M_S_C_news_1721.wav|mengorek-ngorek kuping
audio_files/Ind097_M_J_C_news_0033.wav|tambah jiang zemin
